instrument,datetime,$close,$volume,"Ref($close, 1)","Mean($close, 3)",$high-$low
SH600000,2012-11-05,2.8604646,153964030.0,2.8419645,2.8431978,0.044407845
SH600000,2012-11-06,2.8419645,113977624.0,2.8604646,2.8481312,0.055509806
SH600000,2012-11-07,2.845664,70784950.0,2.8419645,2.8493643,0.03330064
SH600000,2012-11-08,2.790159,104492450.0,2.845664,2.8259292,0.04810667
SH600000,2012-11-09,2.786455,72750824.0,2.790159,2.807426,0.033305883
SH600000,2012-11-12,2.8234599,117945650.0,2.786455,2.8000245,0.04070878
SH600000,2012-11-13,2.7716544,101856170.0,2.8234599,2.7938564,0.051805496
SH600000,2012-11-14,2.775353,58974104.0,2.7716544,2.7901556,0.022198439
SH600000,2012-11-15,2.7457516,78962860.0,2.775353,2.764253,0.03330064
SH600000,2012-11-16,2.723548,89897420.0,2.7457516,2.7482176,0.025902748
SH600000,2012-11-19,2.727252,66978730.0,2.723548,2.732184,0.025907993
SH600000,2012-11-20,2.719849,54730776.0,2.727252,2.7235496,0.02960682
SH600000,2012-11-21,2.764257,78253810.0,2.719849,2.7371194,0.051805496
SH600000,2012-11-22,2.7531545,61572756.0,2.764257,2.7457535,0.029601812
SH600000,2012-11-23,2.7790575,96797920.0,2.7531545,2.7654896,0.048106432
SH600000,2012-11-26,2.764257,76118550.0,2.7790575,2.7654896,0.04070878
SH600000,2012-11-27,2.7605526,110330520.0,2.764257,2.7679558,0.03700471
SH600000,2012-11-28,2.7531545,113441576.0,2.7605526,2.7593215,0.029601812
SH600000,2012-11-29,2.742053,106146904.0,2.7531545,2.75192,0.025902748
SH600000,2012-11-30,2.7605526,104911630.0,2.742053,2.75192,0.040703773
SH600000,2012-12-03,2.719849,145303600.0,2.7605526,2.7408183,0.04810667
SH600000,2012-12-04,2.7494504,94514410.0,2.719849,2.743284,0.04810667
SH600000,2012-12-05,2.9159744,613440260.0,2.7494504,2.7950914,0.18872237
SH600000,2012-12-06,2.9196732,311135680.0,2.9159744,2.8616993,0.05181074
SH600000,2012-12-07,3.05659,619512960.0,2.9196732,2.9640791,0.13321805
SH600000,2012-12-10,3.0824926,581695170.0,3.05659,3.0195854,0.05920887
SH600000,2012-12-11,3.063993,310583840.0,3.0824926,3.0676918,0.044407606
SH600000,2012-12-12,3.1084006,470553100.0,3.063993,3.0849621,0.07400942
SH600000,2012-12-13,3.0676918,335347620.0,3.1084006,3.0800285,0.062907696
SH600000,2012-12-14,3.293425,930676300.0,3.0676918,3.1565058,0.24793077
SH600000,2012-12-17,3.356332,688514500.0,3.293425,3.2391496,0.06290722
SH600000,2012-12-18,3.3822348,634730000.0,3.356332,3.3439972,0.11841202
SH600000,2012-12-19,3.348929,477426980.0,3.3822348,3.3624985,0.06660628
SH600000,2012-12-20,3.3526278,404680200.0,3.348929,3.3612638,0.070310354
SH600000,2012-12-21,3.319327,353522460.0,3.3526278,3.3402946,0.08511114
SH600000,2012-12-24,3.3637295,363852600.0,3.319327,3.3452282,0.11841202
SH600000,2012-12-25,3.4969475,632964000.0,3.3637295,3.3933346,0.1924212
SH600000,2012-12-26,3.5006466,259461360.0,3.4969475,3.4537745,0.0444026
SH600000,2012-12-27,3.474744,345490660.0,3.5006466,3.4907794,0.11841726
SH600000,2012-12-28,3.5487533,323201340.0,3.474744,3.508048,0.09991193
SH600000,2012-12-31,3.6708694,536287000.0,3.5487533,3.5647888,0.12211609
SH600000,2013-01-04,3.7078738,706495360.0,3.6708694,3.6424987,0.12211633
SH600000,2013-01-07,3.8188877,670727300.0,3.7078738,3.7325437,0.12211609
SH600000,2013-01-08,3.7448788,418463040.0,3.8188877,3.7572134,0.10731006
SH600000,2013-01-09,3.7522821,475361100.0,3.7448788,3.7720163,0.07400942
SH600000,2013-01-10,3.7152767,327597980.0,3.7522821,3.7374792,0.081412554
SH600000,2013-01-11,3.6338646,463582300.0,3.7152767,3.7004745,0.12951374
SH600000,2013-01-14,3.8299906,617852740.0,3.6338646,3.7263772,0.22572708
SH600000,2013-01-15,3.8225923,362221120.0,3.8299906,3.762149,0.070310354
SH600000,2013-01-16,3.7448788,423437220.0,3.8225923,3.7991538,0.12581515
SH600000,2013-01-17,3.7115784,315289340.0,3.7448788,3.7596831,0.1073153
SH600000,2013-01-18,3.7596846,350962140.0,3.7115784,3.738714,0.10361099
SH600000,2013-01-21,3.848495,481437920.0,3.7596846,3.7732527,0.14432001
SH600000,2013-01-22,3.8780968,654570240.0,3.848495,3.8287587,0.18872762
SH600000,2013-01-23,3.9225044,421482430.0,3.8780968,3.883032,0.09250903
SH600000,2013-01-24,3.9262033,865322800.0,3.9225044,3.9089348,0.18872237
SH600000,2013-01-25,3.944708,242446770.0,3.9262033,3.9311385,0.05550456
SH600000,2013-01-28,4.13713,710960640.0,3.944708,4.0026803,0.2072277
SH600000,2013-01-29,4.1815376,516332000.0,4.13713,4.087792,0.13321781
SH600000,2013-01-30,4.159333,465268580.0,4.1815376,4.1593337,0.09991741
SH600000,2013-01-31,4.2481437,489524220.0,4.159333,4.196338,0.14062119
SH600000,2013-02-01,4.4220657,603050200.0,4.2481437,4.276514,0.24423265
SH600000,2013-02-04,4.466474,733799040.0,4.4220657,4.3788943,0.16281939
SH600000,2013-02-05,4.3924637,478167550.0,4.466474,4.427001,0.12951946
SH600000,2013-02-06,4.4405704,361435230.0,4.3924637,4.4331694,0.12211609
SH600000,2013-02-07,4.2296443,851765300.0,4.4405704,4.354226,0.31453705
SH600000,2013-02-08,4.1963387,529404740.0,4.2296443,4.2888513,0.14432001
SH600000,2013-02-18,4.166737,321720450.0,4.1963387,4.197573,0.11471796
SH600000,2013-02-19,4.1075277,309596130.0,4.166737,4.156868,0.08880997
SH600000,2013-02-20,4.0002127,714835460.0,4.1075277,4.0914927,0.19982433
SH600000,2013-02-21,3.781884,785821600.0,4.0002127,3.9632082,0.25163007
SH600000,2013-02-22,3.7522821,387048770.0,3.781884,3.8447928,0.0962131
SH600000,2013-02-25,3.8188877,314215260.0,3.7522821,3.7843513,0.07400918
SH600000,2013-02-26,3.8225923,644762400.0,3.8188877,3.7979207,0.22573233
SH600000,2013-02-27,3.844791,429176640.0,3.8225923,3.828757,0.14431977
SH600000,2013-02-28,4.092722,607107200.0,3.844791,3.9200351,0.2516353
SH600000,2013-03-01,4.133431,603189900.0,4.092722,4.023648,0.18872213
SH600000,2013-03-04,3.844791,705320400.0,4.133431,4.023648,0.23313022
SH600000,2013-03-05,4.096426,631291260.0,3.844791,4.024883,0.31824136
SH600000,2013-03-06,4.111227,555689860.0,4.096426,4.0174813,0.12951899
SH600000,2013-03-07,3.981713,517650200.0,4.111227,4.063122,0.21832943
SH600000,2013-03-08,3.9632082,278468300.0,3.981713,4.018716,0.103610754
SH600000,2013-03-11,3.8743978,254240980.0,3.9632082,3.939773,0.09621358
SH600000,2013-03-12,3.807786,357517980.0,3.8743978,3.8817973,0.17392159
SH600000,2013-03-13,3.7929854,285813120.0,3.807786,3.8250563,0.11471295
SH600000,2013-03-14,3.866995,441617280.0,3.7929854,3.822589,0.107310295
SH600000,2013-03-15,3.889198,579113000.0,3.866995,3.8497262,0.2035284
SH600000,2013-03-18,3.8780968,385368030.0,3.889198,3.8780966,0.092514515
SH600000,2013-03-19,3.9410045,309339260.0,3.8780968,3.9027665,0.08511114
SH600000,2013-03-20,4.1408286,685583040.0,3.9410045,3.9866433,0.20352888
SH600000,2013-03-21,4.1075277,522278750.0,4.1408286,4.0631204,0.12581491
SH600000,2013-03-22,4.092722,331915620.0,4.1075277,4.1136928,0.059208393
SH600000,2013-03-25,4.0853243,240565310.0,4.092722,4.0951915,0.08880997
SH600000,2013-03-26,3.9595094,341381220.0,4.0853243,4.0458517,0.12581491
SH600000,2013-03-27,3.981713,307567800.0,3.9595094,4.008849,0.118412256
SH600000,2013-03-28,3.7078738,805489860.0,3.981713,3.883032,0.2109263
SH600000,2013-03-29,3.7485828,354086370.0,3.7078738,3.8127232,0.111014366
SH600000,2013-04-01,3.7189755,205519900.0,3.7485828,3.7251441,0.06290746
SH600000,2013-04-02,3.7115784,226137300.0,3.7189755,3.726379,0.08511138
SH600000,2013-04-03,3.7226803,239876700.0,3.7115784,3.7177448,0.07400918
SH600000,2013-04-08,3.6708694,241858340.0,3.7226803,3.7017093,0.10731006
SH600000,2013-04-09,3.7152767,177832860.0,3.6708694,3.7029421,0.05920863
SH600000,2013-04-10,3.7004762,147513100.0,3.7152767,3.6955407,0.044407845
SH600000,2013-04-11,3.7078738,117022150.0,3.7004762,3.7078755,0.04440236
SH600000,2013-04-12,3.678272,113045760.0,3.7078738,3.6955407,0.059208393
SH600000,2013-04-15,3.637569,204740260.0,3.678272,3.6745715,0.07400966
SH600000,2013-04-16,3.6042628,341239260.0,3.637569,3.6400347,0.08511114
SH600000,2013-04-17,3.5487533,233155330.0,3.6042628,3.5968616,0.081412554
SH600000,2013-04-18,3.5635543,279482880.0,3.5487533,3.57219,0.088810205
SH600000,2013-04-19,3.7522821,482843500.0,3.5635543,3.6215298,0.21092653
SH600000,2013-04-22,3.781884,333318700.0,3.7522821,3.6992402,0.0444026
SH600000,2013-04-23,3.6412678,294088800.0,3.781884,3.7251446,0.18131948
SH600000,2013-04-24,3.7115784,283761000.0,3.6412678,3.7115767,0.1406157
SH600000,2013-04-25,3.66717,200840020.0,3.7115784,3.6733387,0.09251428
SH600000,2013-04-26,3.656069,142701740.0,3.66717,3.6782725,0.059208393
SH600000,2013-05-02,3.6338646,217993170.0,3.656069,3.6523678,0.07400966
SH600000,2013-05-03,3.7041755,295566050.0,3.6338646,3.6647031,0.12581491
SH600000,2013-05-06,3.7485828,237443250.0,3.7041755,3.695541,0.088810205
SH600000,2013-05-07,3.7226803,162400640.0,3.7485828,3.7251463,0.044407845
SH600000,2013-05-08,3.7189755,194984510.0,3.7226803,3.7300797,0.07031059
SH600000,2013-05-09,3.6893744,174754140.0,3.7189755,3.7103434,0.07031059
SH600000,2013-05-10,3.7115784,170591630.0,3.6893744,3.7066429,0.0629127
SH600000,2013-05-13,3.7078738,181042460.0,3.7115784,3.7029421,0.06660652
SH600000,2013-05-14,3.6893744,181998420.0,3.7078738,3.7029421,0.04440236
SH600000,2013-05-15,3.6967719,127756340.0,3.6893744,3.6980066,0.0333004
SH600000,2013-05-16,3.755981,301710750.0,3.6967719,3.7140424,0.118417025
SH600000,2013-05-17,3.7892866,332268580.0,3.755981,3.7473464,0.08511138
SH600000,2013-05-20,3.8521938,423867700.0,3.7892866,3.7991538,0.12581468
SH600000,2013-05-21,3.826291,248009400.0,3.8521938,3.8225906,0.06660628
SH600000,2013-05-22,3.833689,192428530.0,3.826291,3.8373914,0.037004948
SH600000,2013-05-23,3.755981,222903120.0,3.833689,3.8053203,0.06661177
SH600000,2013-05-24,3.7744856,170872640.0,3.755981,3.7880518,0.06660628
SH600000,2013-05-27,3.807786,187940740.0,3.7744856,3.7794175,0.055509806
SH600000,2013-05-28,3.9039998,300980580.0,3.807786,3.828757,0.11471319
SH600000,2013-05-29,3.8928974,247154830.0,3.9039998,3.8682277,0.040703535
SH600000,2013-05-30,3.9003003,241738720.0,3.8928974,3.8990657,0.05550456
SH600000,2013-05-31,3.8743978,275304160.0,3.9003003,3.8891985,0.05920863
SH600000,2013-06-03,3.9370136,207911710.0,3.8743978,3.903904,0.080020905
SH600000,2013-06-04,3.8970034,150372690.0,3.9370136,3.9028049,0.07601571
SH600000,2013-06-05,3.8609922,140978140.0,3.8970034,3.8983364,0.06801677
SH600000,2013-06-06,3.7809722,180997390.0,3.8609922,3.8463225,0.100028515
SH600000,2013-06-07,3.7409613,180813680.0,3.7809722,3.7943087,0.100028515
SH600000,2013-06-13,3.6089275,319468450.0,3.7409613,3.710287,0.13603377
SH600000,2013-06-14,3.6089275,193776830.0,3.6089275,3.6529388,0.03601098
SH600000,2013-06-17,3.6049278,130064450.0,3.6089275,3.6075943,0.05601883
SH600000,2013-06-18,3.6289353,100871144.0,3.6049278,3.6142635,0.044009447
SH600000,2013-06-19,3.5569134,132727820.0,3.6289353,3.5969255,0.09202409
SH600000,2013-06-20,3.368866,343840300.0,3.5569134,3.5182383,0.18404269
SH600000,2013-06-21,3.3128524,368511680.0,3.368866,3.4128773,0.10002828
SH600000,2013-06-24,3.0087733,624782600.0,3.3128524,3.2301638,0.31608272
SH600000,2013-06-25,3.1208055,616344400.0,3.0087733,3.1474771,0.26406884
SH600000,2013-06-26,3.1088016,326888220.0,3.1208055,3.0794601,0.1280353
SH600000,2013-06-27,3.1528115,314477250.0,3.1088016,3.1274729,0.088024616
SH600000,2013-06-28,3.3128524,394283400.0,3.1528115,3.1914885,0.21605444
SH600000,2013-07-01,3.2688432,215012320.0,3.3128524,3.2448356,0.08002019
SH600000,2013-07-02,3.2608383,209994910.0,3.2688432,3.2808447,0.10802698
SH600000,2013-07-03,3.2168286,174180960.0,3.2608383,3.2488368,0.056013107
SH600000,2013-07-04,3.2488348,214431040.0,3.2168286,3.2421672,0.10402775
SH600000,2013-07-05,3.2448356,146873060.0,3.2488348,3.236833,0.056013346
SH600000,2013-07-08,3.1648152,159902780.0,3.2448356,3.2194953,0.060012817
SH600000,2013-07-09,3.1688147,102384960.0,3.1648152,3.1928217,0.032006025
SH600000,2013-07-10,3.2448356,152033680.0,3.1688147,3.1928217,0.092018366
SH600000,2013-07-11,3.5449097,685204740.0,3.2448356,3.31952,0.30007386
SH600000,2013-07-12,3.3968725,405424060.0,3.5449097,3.3955393,0.16804504
SH600000,2013-07-15,3.424879,259560500.0,3.3968725,3.4555538,0.12003064
SH600000,2013-07-16,3.4168804,196025730.0,3.424879,3.4128773,0.056013107
SH600000,2013-07-17,3.3808696,198673140.0,3.4168804,3.407543,0.068017006
SH600000,2013-07-18,3.2808409,247547230.0,3.3808696,3.3595302,0.11603165
SH600000,2013-07-19,3.2128246,190556590.0,3.2808409,3.2915118,0.08802509
SH600000,2013-07-22,3.180818,238818670.0,3.2128246,3.2248278,0.06801677
SH600000,2013-07-23,3.2568395,289691700.0,3.180818,3.2168274,0.11602545
SH600000,2013-07-24,3.2008262,218470140.0,3.2568395,3.212828,0.07601571
SH600000,2013-07-25,3.2088249,154987200.0,3.2008262,3.2221634,0.0600183
SH600000,2013-07-26,3.1888225,106973730.0,3.2088249,3.1994913,0.028006554
SH600000,2013-07-29,3.0967984,211241900.0,3.1888225,3.1648152,0.076021194
SH600000,2013-07-30,3.1368086,172224770.0,3.0967984,3.1408098,0.08801913
SH600000,2013-07-31,3.1448069,125806170.0,3.1368086,3.126138,0.08002043
SH600000,2013-08-01,3.1968207,147360540.0,3.1448069,3.1594787,0.06001258
SH600000,2013-08-02,3.1928217,144380720.0,3.1968207,3.1781497,0.06001234
SH600000,2013-08-05,3.2248273,132606184.0,3.1928217,3.2048233,0.048014402
SH600000,2013-08-06,3.2128246,206942940.0,3.2248273,3.2101579,0.040010452
SH600000,2013-08-07,3.2048254,171655620.0,3.2128246,3.214159,0.056013107
SH600000,2013-08-08,3.1968207,136493260.0,3.2048254,3.2048235,0.04801464
SH600000,2013-08-09,3.2048254,138673230.0,3.1968207,3.2021573,0.04801464
SH600000,2013-08-12,3.3248563,356810270.0,3.2048254,3.2421675,0.12403035
SH600000,2013-08-13,3.368866,296605120.0,3.3248563,3.299516,0.06401205
SH600000,2013-08-14,3.3248563,304680740.0,3.368866,3.3395262,0.09202433
SH600000,2013-08-15,3.288845,167793740.0,3.3248563,3.3275225,0.06802249
SH600000,2013-08-16,3.3248563,661611200.0,3.288845,3.3128526,0.35609293
SH600000,2013-08-19,3.3808696,311681730.0,3.3248563,3.3315237,0.10803294
SH600000,2013-08-20,3.4048767,383915360.0,3.3808696,3.3702009,0.1560421
SH600000,2013-08-21,3.3808696,164288270.0,3.4048767,3.388872,0.0840199
SH600000,2013-08-22,3.3768702,150777390.0,3.3808696,3.387539,0.08801913
SH600000,2013-08-23,3.368866,293749470.0,3.3768702,3.3755352,0.15204239
SH600000,2013-08-26,3.4969008,404196350.0,3.368866,3.4142122,0.1520369
SH600000,2013-08-27,3.5809205,561537860.0,3.4969008,3.482229,0.14003325
SH600000,2013-08-28,3.6009295,608780600.0,3.5809205,3.5595837,0.1440382
SH600000,2013-08-29,3.5689168,366148160.0,3.6009295,3.5835888,0.14003873
SH600000,2013-08-30,3.5969238,322775260.0,3.5689168,3.5889235,0.11603141
SH600000,2013-09-02,3.588925,353001400.0,3.5969238,3.5849218,0.13603377
SH600000,2013-09-03,3.636934,350868830.0,3.588925,3.6075943,0.09202433
SH600000,2013-09-04,3.656942,356033500.0,3.636934,3.6276002,0.08402562
SH600000,2013-09-05,3.652937,233800850.0,3.656942,3.6489377,0.052013874
SH600000,2013-09-06,3.8289866,752344100.0,3.652937,3.7129552,0.30007958
SH600000,2013-09-09,4.213086,1450099800.0,3.8289866,3.8983366,0.14003897
SH600000,2013-09-10,4.5611744,310625800.0,4.213086,4.201082,0.2880702
SH600000,2013-09-11,4.509161,1508489300.0,4.5611744,4.4278073,0.10802698
SH600000,2013-09-12,4.901259,2603149000.0,4.509161,4.657198,0.4961319
SH600000,2013-09-13,4.7652254,1653690800.0,4.901259,4.725215,0.21605396
SH600000,2013-09-16,4.59718,1748283400.0,4.7652254,4.7545547,0.31607723
SH600000,2013-09-17,4.3331175,1279015600.0,4.59718,4.565174,0.28407097
SH600000,2013-09-18,4.4011335,1000173000.0,4.3331175,4.4438105,0.14403248
SH600000,2013-09-23,4.47315,1133783600.0,4.4011335,4.402467,0.16004133
SH600000,2013-09-24,4.3251123,1191944800.0,4.47315,4.3997984,0.25206518
SH600000,2013-09-25,4.313109,960118140.0,4.3251123,4.370457,0.19605207
SH600000,2013-09-26,4.069048,1120946200.0,4.313109,4.2357564,0.2760725
SH600000,2013-09-27,4.0970545,609299260.0,4.069048,4.159737,0.11203194
SH600000,2013-09-30,4.037037,641112200.0,4.0970545,4.0677133,0.14003897
SH600000,2013-10-08,4.0930552,645944200.0,4.037037,4.0757155,0.18004894
SH600000,2013-10-09,4.1090584,609881000.0,4.0930552,4.0797167,0.1560359
SH600000,2013-10-10,3.9930267,622902200.0,4.1090584,4.065047,0.1680398
SH600000,2013-10-11,4.2210846,1104618900.0,3.9930267,4.107723,0.26006365
SH600000,2013-10-14,4.1170564,684847100.0,4.2210846,4.110389,0.10002804
SH600000,2013-10-15,4.04504,530673440.0,4.1170564,4.127727,0.1320343
SH600000,2013-10-16,3.9650202,543167500.0,4.04504,4.042372,0.10802722
SH600000,2013-10-17,3.929009,363040220.0,3.9650202,3.9796898,0.10402775
SH600000,2013-10-18,3.9530165,324540900.0,3.929009,3.9490151,0.10402751
SH600000,2013-10-21,4.04904,529491040.0,3.9530165,3.9770217,0.1440382
SH600000,2013-10-22,3.9730248,389928200.0,4.04904,3.9916937,0.10002828
SH600000,2013-10-23,4.00903,651115400.0,3.9730248,4.010365,0.17604399
SH600000,2013-10-24,3.9930267,424899140.0,4.00903,3.9916937,0.1360395
SH600000,2013-10-25,4.0290375,641145600.0,3.9930267,4.0103645,0.10803294
SH600000,2013-10-28,4.0610437,410139700.0,4.0290375,4.027703,0.12003088
SH600000,2013-10-29,4.1930785,1235217200.0,4.0610437,4.0943866,0.20405102
SH600000,2013-10-30,4.2370877,752720900.0,4.1930785,4.163737,0.12402964
SH600000,2013-10-31,4.133065,528957800.0,4.2370877,4.1877437,0.11603117
SH600000,2013-11-01,4.1690707,410037600.0,4.133065,4.1797414,0.1200304
SH600000,2013-11-04,4.121062,346876700.0,4.1690707,4.141066,0.11202669
SH600000,2013-11-05,4.0810523,431230270.0,4.121062,4.1237283,0.08401966
SH600000,2013-11-06,4.013035,377469280.0,4.0810523,4.0717163,0.080020905
SH600000,2013-11-07,4.021033,287385600.0,4.013035,4.0383735,0.08801913
SH600000,2013-11-08,3.9930267,275900960.0,4.021033,4.0090313,0.068017006
SH600000,2013-11-11,3.9890277,199346800.0,3.9930267,4.001029,0.04800868
SH600000,2013-11-12,4.04904,299061000.0,3.9890277,4.0103645,0.07601595
SH600000,2013-11-13,3.8569925,521652000.0,4.04904,3.96502,0.16804528
SH600000,2013-11-14,3.796975,422668800.0,3.8569925,3.9010024,0.11603141
SH600000,2013-11-15,3.8729966,451295170.0,3.796975,3.8423214,0.1480372
SH600000,2013-11-18,4.041042,578041000.0,3.8729966,3.903671,0.18004918
SH600000,2013-11-19,3.9890277,321208900.0,4.041042,3.9676888,0.0600183
SH600000,2013-11-20,4.021033,314885400.0,3.9890277,4.017034,0.08401942
SH600000,2013-11-21,4.0290375,430741000.0,4.021033,4.013033,0.12003088
SH600000,2013-11-22,4.0250382,327708060.0,4.0290375,4.0250363,0.052013636
SH600000,2013-11-25,3.9730248,241855360.0,4.0250382,4.0090337,0.076021194
SH600000,2013-11-26,3.961021,182097340.0,3.9730248,3.9863613,0.0600183
SH600000,2013-11-27,3.9730248,335806340.0,3.961021,3.9690235,0.1280353
SH600000,2013-11-28,3.985023,304519100.0,3.9730248,3.973023,0.064017534
SH600000,2013-11-29,3.9970262,281157570.0,3.985023,3.9850247,0.064017296
SH600000,2013-12-02,4.1290607,1022118460.0,3.9970262,4.037037,0.14003873
SH600000,2013-12-03,4.105059,447269150.0,4.1290607,4.077049,0.08002043
SH600000,2013-12-04,4.1610727,708075970.0,4.105059,4.131731,0.14803743
SH600000,2013-12-05,4.1410646,376316740.0,4.1610727,4.135732,0.06401777
SH600000,2013-12-06,4.0890503,394233660.0,4.1410646,4.130396,0.08402014
SH600000,2013-12-09,4.04504,278269400.0,4.0890503,4.091718,0.06801653
SH600000,2013-12-10,4.0570445,223633780.0,4.04504,4.0637116,0.052013874
SH600000,2013-12-11,3.9730248,317859970.0,4.0570445,4.0250363,0.088024616
SH600000,2013-12-12,3.9530165,224539780.0,3.9730248,3.9943619,0.03600526
SH600000,2013-12-13,3.9330144,245248430.0,3.9530165,3.9530187,0.032006025
SH600000,2013-12-16,3.8970034,299428200.0,3.9330144,3.927678,0.100028515
SH600000,2013-12-17,3.876995,195265310.0,3.8970034,3.9023376,0.04401517
SH600000,2013-12-18,3.8849995,137943920.0,3.876995,3.8863328,0.04801464
SH600000,2013-12-19,3.8449898,177463100.0,3.8849995,3.8689947,0.072016
SH600000,2013-12-20,3.744961,268915400.0,3.8449898,3.8249834,0.12003088
SH600000,2013-12-23,3.7369623,157496590.0,3.744961,3.7756376,0.068017006
SH600000,2013-12-24,3.7369623,179461150.0,3.7369623,3.7396286,0.064017534
SH600000,2013-12-25,3.708956,222450900.0,3.7369623,3.7276268,0.08002019
SH600000,2013-12-26,3.636934,206243540.0,3.708956,3.6942842,0.08402562
SH600000,2013-12-27,3.696952,220074140.0,3.636934,3.6809473,0.09602356
SH600000,2013-12-30,3.6809492,175976580.0,3.696952,3.6716118,0.052013874
SH600000,2013-12-31,3.7729728,268023660.0,3.6809492,3.716958,0.14403224
SH600000,2014-01-02,3.7329633,174507660.0,3.7729728,3.7289617,0.064017534
SH600000,2014-01-03,3.656942,220823090.0,3.7329633,3.7209594,0.088024855
SH600000,2014-01-06,3.6769438,293093820.0,3.656942,3.6889496,0.08402538
SH600000,2014-01-07,3.656942,180330960.0,3.6769438,3.6636093,0.08002043
SH600000,2014-01-08,3.6809492,196458130.0,3.656942,3.6716115,0.0840199
SH600000,2014-01-09,3.7169552,274871100.0,3.6809492,3.6849487,0.11203194
SH600000,2014-01-10,3.7649693,233389860.0,3.7169552,3.720958,0.08401966
SH600000,2014-01-13,3.7569642,164796020.0,3.7649693,3.7462962,0.056013107
SH600000,2014-01-14,3.7609699,199224380.0,3.7569642,3.7609677,0.07202172
SH600000,2014-01-15,3.692953,193966660.0,3.7609699,3.7369623,0.09602904
SH600000,2014-01-16,3.6729445,167968640.0,3.692953,3.7089558,0.03600526
SH600000,2014-01-17,3.648938,165076240.0,3.6729445,3.6716118,0.040010214
SH600000,2014-01-20,3.6289353,105209896.0,3.648938,3.6502726,0.036005497
SH600000,2014-01-21,3.6649406,118959460.0,3.6289353,3.6476047,0.068017006
SH600000,2014-01-22,3.7369623,228409400.0,3.6649406,3.6769462,0.0840199
SH600000,2014-01-23,3.6889472,157597980.0,3.7369623,3.69695,0.052013874
SH600000,2014-01-24,3.692953,176847470.0,3.6889472,3.7062876,0.072016
SH600000,2014-01-27,3.648938,174601660.0,3.692953,3.6769462,0.040010214
SH600000,2014-01-28,3.6769438,143297170.0,3.648938,3.672945,0.06801677
SH600000,2014-01-29,3.7169552,177561330.0,3.6769438,3.6809456,0.044009447
SH600000,2014-01-30,3.668945,131238550.0,3.7169552,3.6876147,0.060018063
SH600000,2014-02-07,3.6729445,127809416.0,3.668945,3.6862817,0.044009686
SH600000,2014-02-10,3.7169552,228873820.0,3.6729445,3.6862817,0.05601883
SH600000,2014-02-11,3.8169835,530844320.0,3.7169552,3.7356277,0.18404841
SH600000,2014-02-12,3.8009806,266054850.0,3.8169835,3.7783065,0.080020666
SH600000,2014-02-13,3.8409898,494285700.0,3.8009806,3.8196514,0.17204475
SH600000,2014-02-14,3.8369853,201206270.0,3.8409898,3.8263185,0.04800892
SH600000,2014-02-17,3.8089788,269721280.0,3.8369853,3.8289847,0.072016
SH600000,2014-02-18,3.7049503,329845760.0,3.8089788,3.7836382,0.11202645
SH600000,2014-02-19,3.796975,376727330.0,3.7049503,3.7703013,0.1480372
SH600000,2014-02-20,3.7569642,361425500.0,3.796975,3.752963,0.14803743
SH600000,2014-02-21,3.7169552,204745060.0,3.7569642,3.7569647,0.08402562
SH600000,2014-02-24,3.6049278,338086000.0,3.7169552,3.692949,0.09602332
SH600000,2014-02-25,3.5329115,282397800.0,3.6049278,3.618265,0.10802698
SH600000,2014-02-26,3.54091,199476340.0,3.5329115,3.5595832,0.04800892
SH600000,2014-02-27,3.5769212,281317630.0,3.54091,3.5502477,0.08801913
SH600000,2014-02-28,3.5649183,188521120.0,3.5769212,3.5609164,0.0840199
SH600000,2014-03-03,3.54091,203422640.0,3.5649183,3.5609164,0.044009447
SH600000,2014-03-04,3.548915,283611620.0,3.54091,3.5515811,0.09202409
SH600000,2014-03-05,3.4808981,166897680.0,3.548915,3.5235744,0.08002043
SH600000,2014-03-06,3.520908,262986510.0,3.4808981,3.516907,0.09602356
SH600000,2014-03-07,3.4929018,214936260.0,3.520908,3.498236,0.08002043
SH600000,2014-03-10,3.3768702,250775420.0,3.4929018,3.46356,0.11603117
SH600000,2014-03-11,3.3848684,177753060.0,3.3768702,3.4182134,0.056013346
SH600000,2014-03-12,3.424879,276100480.0,3.3848684,3.3955393,0.11203241
SH600000,2014-03-13,3.5369105,495162270.0,3.424879,3.448886,0.18004322
SH600000,2014-03-14,3.5969238,449307420.0,3.5369105,3.519571,0.12403011
SH600000,2014-03-18,3.5569134,419805340.0,3.5969238,3.5635827,0.14403796
SH600000,2014-03-19,3.6209307,234535200.0,3.5569134,3.5915892,0.124035835
SH600000,2014-03-20,3.5969238,415039970.0,3.6209307,3.5915892,0.100028515
SH600000,2014-03-21,3.957016,1443953700.0,3.5969238,3.7249568,0.3680911
SH600000,2014-03-24,3.921011,1376990700.0,3.957016,3.8249836,0.10802722
SH600000,2014-03-25,3.901003,563166140.0,3.921011,3.9263432,0.07201624
SH600000,2014-03-26,3.832986,471515420.0,3.901003,3.885,0.12803507
SH600000,2014-03-27,3.876995,775259140.0,3.832986,3.870328,0.18404794
SH600000,2014-03-28,3.8689969,588872450.0,3.876995,3.8596594,0.12802911
SH600000,2014-03-31,3.8889995,294819040.0,3.8689969,3.8783305,0.080020666
SH600000,2014-04-01,3.8929982,302777660.0,3.8889995,3.8836648,0.08402562
SH600000,2014-04-02,3.9770236,553575200.0,3.8929982,3.9196737,0.1320343
SH600000,2014-04-03,3.8689969,506342500.0,3.9770236,3.9130063,0.1440382
